Asset Tag,Asset Type,Asset Type Description,Site,Location,Serial No,Manufacturer,Model,Category,Category,Category,Category,Category,Category,Category,Category,Grade,Grade,Grade,Grade,Physics,Chemistry,Biology,Science,Math
1595,TI-84 Plus Keyboard 10 pack,,Stephens Hall,STPH 120,,Texas Instruments,N-Spine,,,,,,,,,,,,,,,,,
1596,CPS Serial Data Concentrator,,Stephens Hall,STPH 120,81004011,einstruction.com,,,,,,,,,,,,,,,,,,
1597,TI View Screen S-0607H,,Stephens Hall,STPH 120,2110003291,Texas Instruments,S-0607H,,,,,,,,,,,,,,,,,
1598,CPS Chalkboard,,Stephens Hall,STPH 120,,einstruction.com,,,,,,,,,,,,,,,,,,
1599,TI- NSPIRE,,Stephens Hall,STPH 120,2036025355,Texas Instruments,,,,,,,,,,,,,,,,,,
1600,TI- NSPIRE,,Stephens Hall,STPH 120,2036025353,Texas Instruments,,,,,,,,,,,,,,,,,,
1601,TI- NSPIRE,,Stephens Hall,STPH 120,2036025468,Texas Instruments,,,,,,,,,,,,,,,,,,
1602,TI- NSPIRE,,Stephens Hall,STPH 120,2036025363,Texas Instruments,,,,,,,,,,,,,,,,,,
1603,TI- NSPIRE,,Stephens Hall,STPH 120,2036025367,Texas Instruments,,,,,,,,,,,,,,,,,,
1604,TI- NSPIRE,,Stephens Hall,STPH 120,2036025313,Texas Instruments,,,,,,,,,,,,,,,,,,
1605,TI- NSPIRE,,Stephens Hall,STPH 120,2036025492,Texas Instruments,,,,,,,,,,,,,,,,,,
1606,TI- NSPIRE,,Stephens Hall,STPH 120,2036025607,Texas Instruments,,,,,,,,,,,,,,,,,,
1607,TI- NSPIRE,,Stephens Hall,STPH 120,2036025368,Texas Instruments,,,,,,,,,,,,,,,,,,
1608,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021561,Texas Instruments,,,,,,,,,,,,,,,,,,
1609,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021564,Texas Instruments,,,,,,,,,,,,,,,,,,
1610,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021570,Texas Instruments,,,,,,,,,,,,,,,,,,
1611,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021410,Texas Instruments,,,,,,,,,,,,,,,,,,
1612,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,24710221536,Texas Instruments,,,,,,,,,,,,,,,,,,
1613,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021325,Texas Instruments,,,,,,,,,,,,,,,,,,
1614,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021409,Texas Instruments,,,,,,,,,,,,,,,,,,
1615,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021585,Texas Instruments,,,,,,,,,,,,,,,,,,
1616,TI-84 Plus Silver Edition,,Stephens Hall,STPH 120,2471021412,Texas Instruments,,,,,,,,,,,,,,,,,,
1617,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1618,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1619,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1620,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1621,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1622,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1623,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1624,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1625,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1626,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1627,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1628,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1629,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1630,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1631,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1632,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1633,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1634,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1635,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1636,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1637,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1638,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1639,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1640,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1641,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1642,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1643,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1644,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1645,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1646,TI-NSPIRE Software Educational,,Stephens Hall,STPH 120,,Texas Instruments,Educational Version 1.6,,,,,,,,,,,,,,,,,
1647,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1648,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1649,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1650,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1651,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1652,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1653,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1654,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1655,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1656,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1657,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1658,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1659,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1660,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1661,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1662,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1663,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1664,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1665,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1666,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1667,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1668,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1669,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1670,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1671,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1672,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1673,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1674,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1675,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1676,TI- Smartview Emulator,,Stephens Hall,STPH 120,,Texas Instruments,Software v. 3.1,,,,,,,,,,,,,,,,,
1677,TI-NSPIRE Comp. Software Teach,,Stephens Hall,STPH 120,,Texas Instruments,Teacher Edition v. 1.6,,,,,,,,,,,,,,,,,
1678,TI-NSPIRE Comp. Software Teach,,Stephens Hall,STPH 120,,Texas Instruments,Teacher Edition v. 1.6,,,,,,,,,,,,,,,,,
1679,TI-NSPIRE Comp. Software Teach,,Stephens Hall,STPH 120,,Texas Instruments,Teacher Edition v. 1.6,,,,,,,,,,,,,,,,,
1680,TI-NSPIRE Comp. Software Teach,,Stephens Hall,STPH 120,,Texas Instruments,Teacher Edition v. 1.6,,,,,,,,,,,,,,,,,
1681,TI-NSPIRE Comp. Software Teach,,Stephens Hall,STPH 120,,Texas Instruments,Teacher Edition v. 1.6,,,,,,,,,,,,,,,,,
1682,HP Color Laser Jet CM2320nMFP,,Institute for Collaboration,Cat Lab,,Hewlett Packard,CM2320nMFP,,,,,,,,,,,,,,,,,
1683,Scanner,,Institute for Collaboration,Cat Lab,,Hewlett Packard,,,,,,,,,,,,,,,,,,
1684,Laser (Color) Printer,,Institute for Collaboration,INST 320,,Hewlett Packard,,,,,,,,,,,,,,,,,,
1685,Scanner HP Scanjet G4050,,Institute for Collaboration,INST 320,,Hewlett Packard,G4050,,,,,,,,,,,,,,,,,
1686,Laptop Carts Bretford Series,,Institute for Collaboration,INST 320,,Bretford,LAP18,,,,,,,,,,,,,,,,,
1687,Laptop Carts Bretford Series,,Institute for Collaboration,INST 320,,Bretford,LAP18,,,,,,,,,,,,,,,,,
1688,Dell Latitude E6500,,Stephens Hall,STPH 120,27329854285,Dell,E6500,,,,,,,,,,,,,,,,,
1689,Dell Latitude E6500,,Stephens Hall,STPH 120,33920667469,Dell,E6500,,,,,,,,,,,,,,,,,
1690,Dell Latitude E6500,,Stephens Hall,STPH 120,16506408781,Dell,E6500,,,,,,,,,,,,,,,,,
1691,Dell Latitude E6500,,Stephens Hall,STPH 120,20859973453,Dell,E6500,,,,,,,,,,,,,,,,,
1692,Dell Latitude E6500,,Stephens Hall,STPH 120,9915595597,Dell,E6500,,,,,,,,,,,,,,,,,
1693,Dell Latitude E6500,,Stephens Hall,STPH 120,42567330637,Dell,E6500,,,,,,,,,,,,,,,,,
1694,Dell Latitude E6500,,Stephens Hall,STPH 120,1862274941,Dell,E6500,,,,,,,,,,,,,,,,,
1695,Dell Latitude E6500,,Stephens Hall,STPH 120,3143383885,Dell,E6500,,,,,,,,,,,,,,,,,
1696,Dell Latitude E6500,,Stephens Hall,STPH 120,18683191117,Dell,E6500,,,,,,,,,,,,,,,,,
1697,Dell Latitude E6500,,Stephens Hall,STPH 120,12092377933,Dell,E6500,,,,,,,,,,,,,,,,,
1698,Dell Latitude E6500,,Stephens Hall,STPH 120,29567102797,Dell,E6500,,,,,,,,,,,,,,,,,
1699,Dell Latitude E6500,,Stephens Hall,STPH 120,38274232141,Dell,E6500,,,,,,,,,,,,,,,,,
1700,Dell Latitude E6500,,Stephens Hall,STPH 120,5682963277,Dell,E6500,,,,,,,,,,,,,,,,,
1701,Dell Latitude E6500,,Stephens Hall,STPH 120,9976061773,Dell,E6500,,,,,,,,,,,,,,,,,
1702,Dell Latitude E6500,,Stephens Hall,STPH 120,5622497101,Dell,E6500,,,,,,,,,,,,,,,,,
1703,Dell Latitude E6500,,Stephens Hall,STPH 120,11850513229,Dell,E6500,,,,,,,,,,,,,,,,,
1704,Dell Latitude E6500,,Stephens Hall,STPH 120,12152844109,Dell,E6500,,,,,,,,,,,,,,,,,
1705,Dell Latitude E6500,,Stephens Hall,STPH 120,38213765965,Dell,E6500,,,,,,,,,,,,,,,,,
1706,Dell Latitude E6500,,Stephens Hall,STPH 120,42627796813,Dell,E6500,,,,,,,,,,,,,,,,,
1707,Dell Latitude E6500,,Stephens Hall,STPH 120,29506636621,Dell,E6500,,,,,,,,,,,,,,,,,
1708,Dell Latitude E6500,,Stephens Hall,STPH 120,14269160269,Dell,E6500,,,,,,,,,,,,,,,,,
1709,Dell Latitude E6500,,Stephens Hall,STPH 120,20799507277,Dell,E6500,,,,,,,,,,,,,,,,,
1710,Dell Latitude E6500,,Stephens Hall,STPH 120,27390320461,Dell,E6500,,,,,,,,,,,,,,,,,
1711,Dell Latitude E6500,,Stephens Hall,STPH 120,7799279437,Dell,E6500,,,,,,,,,,,,,,,,,
1712,Dell Latitude E6500,,Stephens Hall,STPH 120,25153071949,Dell,E6500,,,,,,,,,,,,,,,,,
1718,CTR Flip Charts Training Video,CTR = Critical Thinking Reference,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1719,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1720,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1721,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1722,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1723,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1724,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1725,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1726,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1727,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1728,CTR Flip Charts Mid. Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Leaning Standards - Middle School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1729,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1730,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1731,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1732,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1733,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1734,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1735,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1736,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1737,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1738,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1739,CTR Flip Charts High Schl. Sci,Critical Thinking Reference Flip Charts - Illinois Learning Standards - High School Science,Stephens Hall,STPH 120,,Mentoring Minds,,,,,,,,,,,,,,,,,,
1740,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1741,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1742,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1743,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1744,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1745,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1746,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1747,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1748,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1749,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1750,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1751,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1752,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1753,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1754,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1755,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1756,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1757,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1758,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1759,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1760,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1761,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1762,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1763,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1764,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1765,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1766,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1767,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1768,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1769,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
1770,Micro USB2.0 Flash Drive 16GB,Scandisk Cruzer Micro USB 2.0 Flash Drive -  16GB,Stephens Hall,STPH 120,,Scandisk,2,,,,,,,,,,,,,,,,,
